,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,business type,special_hours,error
193,_GQzy_0YUa-3ZOUbF6h_aQ,cafe-10-bar-and-grill-chicago,Cafe #10 Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/go_G7A4GmV58Xx365V49-Q/o.jpg,True,False,https://www.yelp.com/biz/cafe-10-bar-and-grill-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732955277,(773) 295-5277,44.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'address1': '2625 N Harlem Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60707', 'country': 'US', 'state': 'IL', 'display_address': ['2625 N Harlem Ave', 'Chicago, IL 60707'], 'cross_streets': ''}","{'latitude': 41.9279663584782, 'longitude': -87.8059848770499}","['https://s3-media2.fl.yelpcdn.com/bphoto/go_G7A4GmV58Xx365V49-Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/f504hUegkttHvk2TbkpJwA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ifrSmTvSQiiZtn3z-FRpJA/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,Restaurant,,
194,fa2gue4t2Eniyzcip5DkSQ,mahoneys-pub-and-grille-chicago,Mahoney's Pub & Grille,https://s3-media4.fl.yelpcdn.com/bphoto/OFJ-VwGgw7jIdJEd83RI3w/o.jpg,True,True,https://www.yelp.com/biz/mahoneys-pub-and-grille-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13127332121,(312) 733-2121,148.0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.0,"{'address1': '551 N Ogden', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['551 N Ogden', 'Chicago, IL 60642'], 'cross_streets': ''}","{'latitude': 41.8920434, 'longitude': -87.6580985}","['https://s3-media4.fl.yelpcdn.com/bphoto/OFJ-VwGgw7jIdJEd83RI3w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/4rAuXh8EIGq9HzkS3eTlRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pUcIxihTbsL23aBsVka2MA/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,Restaurant,,
195,lPnav884H0DxHrftYF1BIg,shilas-restaurant-chicago-2,Shilas Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/hmtBGh_NMMTAsRO5Eh4CZg/o.jpg,True,False,https://www.yelp.com/biz/shilas-restaurant-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738165888,(773) 816-5888,190.0,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '3938 N Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3938 N Cicero Ave', 'Chicago, IL 60641'], 'cross_streets': ''}","{'latitude': 41.9526596, 'longitude': -87.747406}","['https://s3-media1.fl.yelpcdn.com/bphoto/hmtBGh_NMMTAsRO5Eh4CZg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/o-dVOitd3lJt7sY5rM_j4A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/YmwXeg8DbEm9BIz1zMMEbQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,Restaurant,,
196,zKmx9b4BMmNL1DP0ZmVAMA,out-on-faith-learning-center-chicago-2,Out On Faith Learning Center,https://s3-media1.fl.yelpcdn.com/bphoto/_RAdTd9Tu82tFeGZ0KRa8w/o.jpg,True,False,https://www.yelp.com/biz/out-on-faith-learning-center-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732747572,(773) 274-7572,5.0,"[{'alias': 'childcare', 'title': 'Child Care & Day Care'}]",5.0,"{'address1': '1443 W Devon', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['1443 W Devon', 'Chicago, IL 60660'], 'cross_streets': 'Greenview Ave & Newgard Ave'}","{'latitude': 41.997881, 'longitude': -87.667164}","['https://s3-media1.fl.yelpcdn.com/bphoto/_RAdTd9Tu82tFeGZ0KRa8w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/adECKU11qXyMPzRBlSW6Wg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/1eygAfaIC3H0DofOMLa_Lw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,Children's Services Facility,,
197,nvYqxcdJgbHkyBbbTy4Qfg,wingstop-chicago-4,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/KppS1gXX4Vbeb6mtdEeLYg/o.jpg,True,False,https://www.yelp.com/biz/wingstop-chicago-4?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13123869464,(312) 386-9464,146.0,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'address1': '12 E Harrison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60605', 'country': 'US', 'state': 'IL', 'display_address': ['12 E Harrison St', 'Chicago, IL 60605'], 'cross_streets': 'Holden Ct & State St'}","{'latitude': 41.8745049, 'longitude': -87.6273516}","['https://s3-media2.fl.yelpcdn.com/bphoto/KppS1gXX4Vbeb6mtdEeLYg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Q4xaqUx5nThoFu2wXWjleA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EXw4Ah9jsBJAN3xc8zO12w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,Restaurant,,
198,Wl3Z0u8XNqJpXi_7nOfiyQ,foster-health-and-rehabilitation-center-chicago,Foster Health and Rehabilitation Center,,False,False,https://www.yelp.com/biz/foster-health-and-rehabilitation-center-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17735612040,(773) 561-2040,2.0,"[{'alias': 'rehabilitation_center', 'title': 'Rehabilitation Center'}]",1.0,"{'address1': '2840 W Foster Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['2840 W Foster Ave', 'Chicago, IL 60625'], 'cross_streets': 'California Ave & Francisco Ave'}","{'latitude': 41.9758319, 'longitude': -87.7005603}",[],,,[],,Long Term Care,,
199,mVhkriEZ_lvqCLwzjm6etA,wonder-chop-chicago,Wonder Chop,https://s3-media3.fl.yelpcdn.com/bphoto/HP_Xf9xrrrdYMjZbft4Uig/o.jpg,True,False,https://www.yelp.com/biz/wonder-chop-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17733846499,(773) 384-6499,76.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'address1': '2418 W Fullerton Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2418 W Fullerton Ave', 'Chicago, IL 60647'], 'cross_streets': 'Western Ave & Artesian Ave'}","{'latitude': 41.92522, 'longitude': -87.68845}","['https://s3-media3.fl.yelpcdn.com/bphoto/HP_Xf9xrrrdYMjZbft4Uig/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/njWK7q018MPcY-T89Psu0w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/I3Yna-_072_jQ-QGy_vCNw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,Restaurant,,
200,l_4bvRFr4GUvYeAlZ_t0dg,han-bat-restaurant-chicago,Han Bat Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/7-MmMZJaWK_vz89KCXyV3g/o.jpg,True,False,https://www.yelp.com/biz/han-bat-restaurant-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732718640,(773) 271-8640,165.0,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'address1': '2723 W Lawrence Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['2723 W Lawrence Ave', 'Chicago, IL 60625'], 'cross_streets': 'Fairfield Ave & Washtenaw Ave'}","{'latitude': 41.9684051, 'longitude': -87.6972314}","['https://s3-media1.fl.yelpcdn.com/bphoto/7-MmMZJaWK_vz89KCXyV3g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/q8O8cnQXm-tvyfIhlcy1yQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NqxrzGg2ZHOeoCOX4DxHHA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,Restaurant,,
201,vwH_omuDuYw1iHb8utyMtA,galata-turkish-restaurant-chicago-3,Galata Turkish Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/WJhU7KyOmWAvqSBCj-kTtA/o.jpg,True,True,https://www.yelp.com/biz/galata-turkish-restaurant-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,,,139.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.5,"{'address1': '717 W Maxwell St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['717 W Maxwell St', 'Chicago, IL 60607'], 'cross_streets': 'Union Ave & Halsted St'}","{'latitude': 41.86457, 'longitude': -87.64574}","['https://s3-media3.fl.yelpcdn.com/bphoto/WJhU7KyOmWAvqSBCj-kTtA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zDL8yp4mKPdedDzrFjJG9w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/BHoFdkeEWS427iHYA2l23w/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1330', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,Restaurant,,
202,klVDQ7DFnqq2sxedhk-OnQ,west-indies-bakery-chicago,West Indies Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/daIuQ3PKaGyBAwfebIuNAA/o.jpg,False,False,https://www.yelp.com/biz/west-indies-bakery-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17737235927,(773) 723-5927,2.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'address1': '841 E 79th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60619', 'country': 'US', 'state': 'IL', 'display_address': ['841 E 79th St', 'Chicago, IL 60619'], 'cross_streets': 'Drexel Ave & Maryland Ave'}","{'latitude': 41.7511465, 'longitude': -87.603658}","['https://s3-media2.fl.yelpcdn.com/bphoto/daIuQ3PKaGyBAwfebIuNAA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/IVE6Lte46QIxK2mX51DrSw/o.jpg']",$$$$,,['delivery'],,Restaurant,,
203,cV9ip6bGRjk7yQgZFDDsuw,bel-ami-chicago,Bel-Ami,https://s3-media2.fl.yelpcdn.com/bphoto/9myG5AmjCzrlvzGEohOJSQ/o.jpg,False,False,https://www.yelp.com/biz/bel-ami-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738782808,(773) 878-2808,24.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'address1': '5530 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5530 N Lincoln Ave', 'Chicago, IL 60625'], 'cross_streets': ''}","{'latitude': 41.9819602966309, 'longitude': -87.6937637329102}","['https://s3-media2.fl.yelpcdn.com/bphoto/9myG5AmjCzrlvzGEohOJSQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QJzUu3CzFSPHcsUb9pZXKA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/E8wwNJuW2ffvU90-GFR4Dw/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,Restaurant,,
204,yTOIHa6SD_TC_3TwM5W4aw,dons-grill-chicago,Don's Grill,https://s3-media2.fl.yelpcdn.com/bphoto/gxsoyOq5Sc925FcDke6jxw/o.jpg,True,False,https://www.yelp.com/biz/dons-grill-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13127339351,(312) 733-9351,63.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '1837 S Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60686', 'country': 'US', 'state': 'IL', 'display_address': ['1837 S Western Ave', 'Chicago, IL 60686'], 'cross_streets': ''}","{'latitude': 41.856479, 'longitude': -87.685517}","['https://s3-media2.fl.yelpcdn.com/bphoto/gxsoyOq5Sc925FcDke6jxw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/bO3Nt6dj000D0lq5pv2cGQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/T0SHV6Yiu1O4f37A-oljVg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,Restaurant,,
205,y14sp6Ty83eeoR6gpkNp6Q,mikkeys-47-express-chicago,Mikkey's 47 Express,https://s3-media3.fl.yelpcdn.com/bphoto/DvLEynt9o--W4nNJrBju7Q/o.jpg,False,False,https://www.yelp.com/biz/mikkeys-47-express-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17739524082,(773) 952-4082,5.0,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'address1': '503 E 47th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60653', 'country': 'US', 'state': 'IL', 'display_address': ['503 E 47th St', 'Chicago, IL 60653'], 'cross_streets': 'Vincennes Ave & Forrestville Ave'}","{'latitude': 41.809341, 'longitude': -87.613634}","['https://s3-media3.fl.yelpcdn.com/bphoto/DvLEynt9o--W4nNJrBju7Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RSCpdcL8Xxv8urfhly8qYw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/LxZIlblzQ57bn-PQerqAPg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1900', 'day': 4}, {'is_overnight': True, 'start': '1930', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,Restaurant,,
206,alA4ccSsga38IVqkZyRk6g,rolls-n-bowls-chicago-2,Rolls N Bowls,https://s3-media2.fl.yelpcdn.com/bphoto/3wMpDY1f_ix30lgQpt0bUQ/o.jpg,True,False,https://www.yelp.com/biz/rolls-n-bowls-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17735064998,(773) 506-4998,404.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'address1': '4635 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['4635 N Lincoln Ave', 'Chicago, IL 60625'], 'cross_streets': 'Eastwood Ave'}","{'latitude': 41.965995, 'longitude': -87.6866153}","['https://s3-media2.fl.yelpcdn.com/bphoto/3wMpDY1f_ix30lgQpt0bUQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/3TROcZqLGJoYIpWG2WUi0g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/xrGAlXz8zQGsA4xZDS1MaQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,Restaurant,,
207,3JkM-w-m3KRn6ATglwm1zg,continental-nursing-and-rehabilitation-center-chicago,Continental Nursing & Rehabilitation Center,https://s3-media2.fl.yelpcdn.com/bphoto/IfVVdPKdR356i7g__-C1CA/o.jpg,True,False,https://www.yelp.com/biz/continental-nursing-and-rehabilitation-center-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732715600,(773) 271-5600,3.0,"[{'alias': 'skillednursing', 'title': 'Skilled Nursing'}]",1.5,"{'address1': '5336 N Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['5336 N Western Ave', 'Chicago, IL 60625'], 'cross_streets': 'Berwyn Ave & Balmoral Ave'}","{'latitude': 41.9787999, 'longitude': -87.6893748}","['https://s3-media2.fl.yelpcdn.com/bphoto/IfVVdPKdR356i7g__-C1CA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ooFpcvrS-Htyiamu5F_kZg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Elz46KvP809QT23_cCEiEw/o.jpg']",,"[{'open': [{'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 0}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 1}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 2}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 3}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 4}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 5}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,Long Term Care,,
208,FGNKtLYZphTlIjlMGPMuTA,momotaro-chicago-3,Momotaro,https://s3-media4.fl.yelpcdn.com/bphoto/HELFCwegdx74F8lcaMeZSw/o.jpg,True,False,https://www.yelp.com/biz/momotaro-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13127334818,(312) 733-4818,1034.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'address1': '820 W Lake St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['820 W Lake St', 'Chicago, IL 60607'], 'cross_streets': 'Green St & Halsted St'}","{'latitude': 41.88602973139042, 'longitude': -87.64845}","['https://s3-media4.fl.yelpcdn.com/bphoto/HELFCwegdx74F8lcaMeZSw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/o9Z_uQSLmJOK5HMEwkaYig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rKpq7lEC8D7I7brvash7wA/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,Restaurant,,
