,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,hours,transactions,price,messaging,special_hours
234,O0FvTDK9c93qJ6Lfc53dLQ,strings-ramen-shop-chicago,Strings Ramen Shop,https://s3-media3.fl.yelpcdn.com/bphoto/xrm17fAAWyC4sDhPTbgKPg/o.jpg,True,False,https://www.yelp.com/biz/strings-ramen-shop-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13123743450,(312) 374-3450,970,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"{'address1': '2141 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2141 S Archer Ave', 'Chicago, IL 60616'], 'cross_streets': 'Cermak Rd & 21st St'}","{'latitude': 41.853414, 'longitude': -87.633175}","['https://s3-media3.fl.yelpcdn.com/bphoto/xrm17fAAWyC4sDhPTbgKPg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Lvj2-Q1c2S9qWTDOQcEHRA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Py5I93zA41fXe3ur-r-IGA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$,,
235,UWnlqtspiTfFudjtBfoOmQ,los-carbones-chicago,Los Carbones,https://s3-media1.fl.yelpcdn.com/bphoto/2zYbKxF2wt-86l8FF_jf4g/o.jpg,True,True,https://www.yelp.com/biz/los-carbones-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732215743,(773) 221-5743,3,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'address1': '9710 S Commercial Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['9710 S Commercial Ave', 'Chicago, IL 60617'], 'cross_streets': '97th St & 98th St'}","{'latitude': 41.718692779541, 'longitude': -87.5514297485352}",['https://s3-media1.fl.yelpcdn.com/bphoto/2zYbKxF2wt-86l8FF_jf4g/o.jpg'],"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,,
236,_-toZK3WpdvKpXYjT8wTCg,brazilian-bowl-chicago-6,Brazilian Bowl,https://s3-media3.fl.yelpcdn.com/bphoto/q8KlZqcd1jpShtN9ja7LAw/o.jpg,True,False,https://www.yelp.com/biz/brazilian-bowl-chicago-6?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17739617399,(773) 961-7399,169,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'address1': '3200 W Lawrence Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['3200 W Lawrence Ave', 'Chicago, IL 60625'], 'cross_streets': 'Sawyer Ave & Kedzie Ave'}","{'latitude': 41.9686181, 'longitude': -87.7086805}","['https://s3-media3.fl.yelpcdn.com/bphoto/q8KlZqcd1jpShtN9ja7LAw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/uxM3mUQG6vJJ5X4SLFOF_Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/nS0D6S2WCrXiP3nVy5orVA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$,"{'url': 'https://www.yelp.com/raq/_-toZK3WpdvKpXYjT8wTCg?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
237,aZqKMhhy_dbQlGTQ91YSbw,go-4-food-chicago,Go 4 Food,https://s3-media3.fl.yelpcdn.com/bphoto/3Lr82SMzZbg4fJMwswVTsQ/o.jpg,True,False,https://www.yelp.com/biz/go-4-food-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13128428688,(312) 842-8688,698,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'address1': '212 W 23rd St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['212 W 23rd St', 'Chicago, IL 60616'], 'cross_streets': 'Princeton Ave & Indiana Ave'}","{'latitude': 41.851126, 'longitude': -87.632602}","['https://s3-media3.fl.yelpcdn.com/bphoto/3Lr82SMzZbg4fJMwswVTsQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/gfOrRSpHJ7DMOmVELsHGZg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1jmIt0vz39CAFlGm_x4bVg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$,,
238,OUa7k3lMpyUOn6nwlVf0gA,the-grill-on-the-alley-chicago-2,The Grill on the Alley,https://s3-media3.fl.yelpcdn.com/bphoto/M12o9wtjqbp4-r-mGyW0TA/o.jpg,True,True,https://www.yelp.com/biz/the-grill-on-the-alley-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13122559009,(312) 255-9009,196,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '909 N Michigan Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['909 N Michigan Ave', 'Chicago, IL 60611'], 'cross_streets': 'Walton St & Delaware Pl'}","{'latitude': 41.8995123057004, 'longitude': -87.6233042759796}","['https://s3-media3.fl.yelpcdn.com/bphoto/M12o9wtjqbp4-r-mGyW0TA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/qC5CEtKK0TYu6468POahzQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Hs3hMq8WUk5tsbAJZxM4PA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0630', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$$,,
239,xr6YwdvbFHlPF5zzBtOO6A,mayflower-chinese-restaurant-chicago,Mayflower Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/gvH-XWdYbhcCug87CDRqzQ/o.jpg,True,False,https://www.yelp.com/biz/mayflower-chinese-restaurant-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17738662868,(773) 866-2868,102,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'address1': '5240 N Pulaski Rd', 'address2': 'Ste M', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5240 N Pulaski Rd', 'Ste M', 'Chicago, IL 60630'], 'cross_streets': 'Foster Ave'}","{'latitude': 41.97654, 'longitude': -87.7283849}","['https://s3-media2.fl.yelpcdn.com/bphoto/gvH-XWdYbhcCug87CDRqzQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/KZBpX-dPy8EhTgihxFH_oA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/eChcUXRDGUQ20gJ7UvHIgg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],$,,
240,Ut6mvxVP5eN-Kiu7KaLrlg,the-westin-michigan-avenue-chicago-chicago,The Westin Michigan Avenue Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/attYVhzgWIoYOe03WD2pkQ/o.jpg,True,False,https://www.yelp.com/biz/the-westin-michigan-avenue-chicago-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13129437200,(312) 943-7200,307,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'address1': '909 North Michigan Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['909 North Michigan Ave', 'Chicago, IL 60611'], 'cross_streets': 'Walton St & Delaware Pl'}","{'latitude': 41.899301, 'longitude': -87.623456}","['https://s3-media3.fl.yelpcdn.com/bphoto/attYVhzgWIoYOe03WD2pkQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8dH_hpEQ1E3_cExiyOFlEg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/G0ebZzXK2GRjwh9p7EKbrw/o.jpg']","[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],$$$$,,
241,1W1nldqbK0YPsxNTqWVG-A,emperor-wok-cuisine-chicago-2,Emperor Wok Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/hJ_ZYX-r2D7nOfVC2v2-AA/o.jpg,True,True,https://www.yelp.com/biz/emperor-wok-cuisine-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,,,140,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"{'address1': '2910 N Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2910 N Ashland Ave', 'Chicago, IL 60657'], 'cross_streets': 'Oakdale Ave & George St'}","{'latitude': 41.9345149, 'longitude': -87.6686567}","['https://s3-media4.fl.yelpcdn.com/bphoto/hJ_ZYX-r2D7nOfVC2v2-AA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Su4-FOlRMe8LZdZPbz0MKQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/YQab3WgD4a-FFXAER7PnCg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",$$,,
242,VCWUdp3A9585VBT66HXn5w,poke-burrito-chicago-2,Poke Burrito,https://s3-media3.fl.yelpcdn.com/bphoto/37OoFc83DvUhuOPs-qNyiA/o.jpg,True,False,https://www.yelp.com/biz/poke-burrito-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13126009406,(312) 600-9406,89,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'address1': '423 S Dearborn St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60605', 'country': 'US', 'state': 'IL', 'display_address': ['423 S Dearborn St', 'Chicago, IL 60605'], 'cross_streets': 'Van Buren St & Congress Pky'}","{'latitude': 41.87611, 'longitude': -87.62903}","['https://s3-media3.fl.yelpcdn.com/bphoto/37OoFc83DvUhuOPs-qNyiA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/TQTBz9AbSrDnyfAk4xzksA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VHtQ7hIOezcFCO7SAuGN1g/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['pickup'],$$,"{'url': 'https://www.yelp.com/raq/VCWUdp3A9585VBT66HXn5w?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
243,UBmLVxpplk_wPfXgMGuZ_g,chinese-kitchen-chicago-3,Chinese Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/RUDhvsu0FeWzG0PborDZug/o.jpg,True,False,https://www.yelp.com/biz/chinese-kitchen-chicago-3?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17736318836,(773) 631-8836,71,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'address1': '5316 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5316 N Milwaukee Ave', 'Chicago, IL 60630'], 'cross_streets': 'Central Ave & Parkside Ave'}","{'latitude': 41.97685, 'longitude': -87.76972}","['https://s3-media4.fl.yelpcdn.com/bphoto/RUDhvsu0FeWzG0PborDZug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/UqyTEC6nHhiF2w0qK6r9VA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_l6XnWMu9UfKZp9NZINc4g/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],$,,
244,TqzTG0bP1afCvI4cyb9Liw,lbs-bistro-and-patisserie-chicago,LB's Bistro & Patisserie,https://s3-media1.fl.yelpcdn.com/bphoto/9oZBngnohQI8hbTX2rkqIg/o.jpg,True,False,https://www.yelp.com/biz/lbs-bistro-and-patisserie-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13124641000,(312) 464-1000,28,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.5,"{'address1': '301 E North Water St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['301 E North Water St', 'Chicago, IL 60611'], 'cross_streets': 'Columbus Dr & Park Dr'}","{'latitude': 41.88911, 'longitude': -87.619438}","['https://s3-media1.fl.yelpcdn.com/bphoto/9oZBngnohQI8hbTX2rkqIg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/AY-2VEvXIL02P5UiN3rdgg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/q9zUIA1N7I5ja_9AH3UoaQ/o.jpg']",,[],$$$,,
245,eXdNb5B_XGp9tJeWjPhsKQ,jack-and-gingers-chicago,Jack and Ginger's,https://s3-media3.fl.yelpcdn.com/bphoto/XQOM7Ysjh4Hn2oE5dVqsDA/o.jpg,True,False,https://www.yelp.com/biz/jack-and-gingers-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732276700,(773) 227-6700,216,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '2048 W Armitage Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2048 W Armitage Ave', 'Chicago, IL 60647'], 'cross_streets': 'Damen Ave & Hoyne Ave'}","{'latitude': 41.917952, 'longitude': -87.679481}","['https://s3-media3.fl.yelpcdn.com/bphoto/XQOM7Ysjh4Hn2oE5dVqsDA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/7fHFLI1sDls9kddTUBqjww/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/9m3Oe8ypgZzmYDzOhrI3Sg/o.jpg']","[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],$$,"{'url': 'https://www.yelp.com/raq/eXdNb5B_XGp9tJeWjPhsKQ?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
246,x36cfY-T61nZe4SO5d9IiQ,tonys-fresh-market-chicago-6,Tony's Fresh Market,https://s3-media1.fl.yelpcdn.com/bphoto/wlD7fBFaWgXLZn2K21gYoA/o.jpg,True,False,https://www.yelp.com/biz/tonys-fresh-market-chicago-6?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17739930090,(773) 993-0090,9,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.5,"{'address1': '5630 W Belmont Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60634', 'country': 'US', 'state': 'IL', 'display_address': ['5630 W Belmont Ave', 'Chicago, IL 60634'], 'cross_streets': 'Central Ave & Parkside Ave'}","{'latitude': 41.93893, 'longitude': -87.76796}","['https://s3-media1.fl.yelpcdn.com/bphoto/wlD7fBFaWgXLZn2K21gYoA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ZiP1ri1ZEB4xemj11w53aQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/frcSZvT4pRUZ29TbdGnvFw/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,,
247,4_pcENsftQKebLfV1MydGg,el-pulpo-loco-chicago,El Pulpo Loco,https://s3-media2.fl.yelpcdn.com/bphoto/Q6csnMF8fawKDAEOtUfbeg/o.jpg,True,False,https://www.yelp.com/biz/el-pulpo-loco-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732742241,(773) 274-2241,98,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'address1': '6619 N Clark Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60626', 'country': 'US', 'state': 'IL', 'display_address': ['6619 N Clark Ave', 'Chicago, IL 60626'], 'cross_streets': 'Albion Ave & Wallen Ave'}","{'latitude': 42.0022888183594, 'longitude': -87.6716842651367}","['https://s3-media2.fl.yelpcdn.com/bphoto/Q6csnMF8fawKDAEOtUfbeg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hdRa1pIDTWbneFVhXRQWKQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/qVPlWn-BMGE2VU0y9tsCxA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",$$,,
248,iX3K_Jr7pgo_bKFrKNG4Vw,astoria-place-living-and-rehab-center-chicago,Astoria Place Living & Rehab Center,https://s3-media4.fl.yelpcdn.com/bphoto/sMolqeVa7pGtvPQ_HO7ihQ/o.jpg,True,False,https://www.yelp.com/biz/astoria-place-living-and-rehab-center-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17739731900,(773) 973-1900,7,"[{'alias': 'physicaltherapy', 'title': 'Physical Therapy'}, {'alias': 'rehabilitation_center', 'title': 'Rehabilitation Center'}]",2.5,"{'address1': '6300 N California Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['6300 N California Ave', 'Chicago, IL 60659'], 'cross_streets': 'Rosemont Ave & Devon Ave'}","{'latitude': 41.9958763, 'longitude': -87.6997604}","['https://s3-media4.fl.yelpcdn.com/bphoto/sMolqeVa7pGtvPQ_HO7ihQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/UJPMZ1K83GZ3IZl4zTmHMQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0yWphthgftgHZX3S8VhyFg/o.jpg']","[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,,
